RowID	Path	Record	RecordBytes	English	Korean	Status	Note
163	Data/NPCData/066.EDT	1	480	Freedom. Sweet freedom. I'm Greg Duncan. A survivor of Deidranna's madness.	자유다. 달콤한 자유야. 난 그레그 덩컨이야. 데이드라나의 광기에서 살아남았지.	번역완료	
164	Data/NPCData/066.EDT	2	480	Good to see ya... I haven't forgotten ya. Doubt I ever will.	다시 보니 좋군... 자네를 잊지 않았어. 아마 평생 못 잊겠지.	번역완료	
165	Data/NPCData/066.EDT	3	480	I might be able to help ya.	내가 도움이 될지도 모르겠군.	번역완료	
166	Data/NPCData/066.EDT	4	480	Satan himself wouldn't last the day in a cell at Tixa.	사탄이라도 틱사 감방에서는 하루를 못 버틸 거야.	번역완료	
167	Data/NPCData/066.EDT	5	480	Thanks. But I don't need it.	고맙지만, 필요 없어.	번역완료	
168	Data/NPCData/066.EDT	6	480	Hard to believe I'm finally free.	내가 정말 자유가 됐다는 게 아직도 믿기지 않는군.	번역완료	
169	Data/NPCData/066.EDT	7	480	You don't scare me. There's nothing left to scare.	난 자네가 무섭지 않아. 이제 더는 겁먹을 것도 없거든.	번역완료	
170	Data/NPCData/066.EDT	8	480	No! I'm thinking I should check in with my wife.	아니! 아내한테 가서 얼굴이라도 보여줘야 할 것 같아.	번역완료	
171	Data/NPCData/066.EDT	9	480	I need to get med...a doctor.	치료가... 의사가 필요해.	번역완료	
172	Data/NPCData/066.EDT	10	480	I ain't got time.	시간 없어.	번역완료	
173	Data/NPCData/066.EDT	11	480	I ain't got nothing to say to you until you pay me the money you owe me.	내게 빚진 돈을 갚기 전에는 자네한테 할 말 없어.	번역완료	
174	Data/NPCData/066.EDT	12	480	I'm sure I can put that to use.	그건 분명 쓸 데가 있겠군.	번역완료	
175	Data/NPCData/066.EDT	13	480	Could be my last chance to watch the bitch die. Yeah... I got a score to settle.	그년이 죽는 걸 볼 마지막 기회일지도 몰라. 그래... 갚아줄 빚이 있지.	번역완료	
176	Data/NPCData/066.EDT	14	480	What do you say to fifty bucks a day? Something to send back to the wife and put food in my mouth along the way. I'm pretty good at jimmying doors. Could get ya into a lot of places.	하루 50달러면 어때? 아내한테도 좀 보내고 나도 먹고살 돈은 있어야지. 문 따는 솜씨는 꽤 좋아. 자네를 여러 곳에 들여보내 줄 수 있을 거야.	번역완료	
177	Data/NPCData/066.EDT	15	480	I was caged up for over a month. A month longer than most people imprisoned in Tixa. They usually don't make it past the first day!	난 한 달 넘게 갇혀 있었어. 틱사에 갇힌 사람들보다 한 달은 더 버틴 셈이지. 보통은 첫날도 못 넘기거든!	번역완료	
178	Data/NPCData/066.EDT	16	480	My crime? I was told to attend one of the Queen's speeches and to clap loudly. My kid got sick, and I forgot all about it. They came for me the same night.	내 죄가 뭐였냐고? 여왕의 연설에 참석해서 열심히 박수 치라는 명령을 받았지. 그런데 애가 아파서 그걸 까맣게 잊었어. 그날 밤 바로 잡으러 왔더군.	번역완료	
179	Data/NPCData/066.EDT	17	480	When I told the authorities what happened, they shot and killed my four year old son right in front of me, just so it wouldn't happen again.	당국에 사정을 설명했더니, 다시는 그런 일이 없게 하겠다며 내 눈앞에서 네 살배기 아들을 총으로 쏴 죽였어.	번역완료	
180	Data/NPCData/066.EDT	18	480	I know you're busy. Ya got a war to fight and all. I should be grateful just for the chance to breath air, but I'm hurtin' bad and I could use some medical attention...	자네들이 바쁜 건 알아. 전쟁 중이니까. 숨 쉬며 살아 있다는 것만으로 감사해야겠지만, 너무 아파서 치료가 좀 필요해...	번역완료	
181	Data/NPCData/066.EDT	19	480	Thanks. Feeling better already.	고마워. 벌써 좀 나아진 것 같군.	번역완료	
182	Data/NPCData/066.EDT	20	480	Only reason I'm probably still alive is that my brother, Matt, runs a mining operation in Alma. That was enough to make sure the guards brought me my food first. There was never enough to go around.	내가 아직 살아 있는 건 아마 형제인 맷이 알마에서 광산을 운영하기 때문일 거야. 그 덕에 간수들이 음식은 내게 먼저 가져다줬지. 그래도 늘 모자랐어.	번역완료	
183	Data/NPCData/066.EDT	21	480	Matt's someone who'll be awfully glad to see me. He and his crew have been on a work slowdown at the mine in protest of my detention. Kinda slowed production as much as they could without getting themselves executed.	맷은 날 보면 정말 기뻐할 거야. 나를 가둔 데 항의해서 그와 광부들이 작업 속도를 늦추고 있었거든. 처형당하지 않을 만큼만 생산을 최대한 줄인 거지.	번역완료	
184	Data/NPCData/066.EDT	22	480	I'd feel better if you took care of the guards before we got into any long conversations.	긴 이야기를 하기 전에 간수들부터 처리해주면 마음이 놓이겠군.	번역완료	
185	Data/NPCData/066.EDT	23	480	Are you sure there's no one around? Last thing I'd want to do is run into a guard.	정말 주위에 아무도 없는 거 맞아? 간수랑 마주치는 건 정말 사양이야.	번역완료	
186	Data/NPCData/066.EDT	24	480	I'm up to it! I can't wait to get my hands around her neck.	할 수 있어! 그년 목을 직접 조를 생각만 해도 기다릴 수가 없군.	번역완료	
187	Data/NPCData/066.EDT	25	480	Oh, what the hell... I can't pass on the chance to avenge my son's death. Just feed me every once in a while, okay?	아, 젠장... 아들 원수를 갚을 기회를 놓칠 순 없지. 가끔 밥만 챙겨줘, 알겠지?	번역완료	
188	Data/NPCData/066.EDT	26	480	Burn in hell! You heartless bastard.	지옥에서 불타라! 이 무정한 자식아.	번역완료	
189	Data/NPCData/066.EDT	27	480	It's good to see you too, Matt. There was a time when I thought that would never happen.	나도 반갑다, 맷. 다시 이런 날이 올 거라고는 생각도 못 했던 때가 있었지.	번역완료	
190	Data/NPCData/066.EDT	28	480	Yeah... I got a serious score to settle.	그래... 반드시 갚아줘야 할 빚이 있어.	번역완료	
191	Data/NPCData/067.EDT	1	480	Breeham Druz. Everyone calls me Shank.	브리햄 드루즈야. 다들 날 생크라고 불러.	번역완료	
192	Data/NPCData/067.EDT	2	480	How you doing? Thanks to you, I'm doing a lot better.	잘 지내? 자네 덕분에 난 훨씬 나아졌어.	번역완료	
193	Data/NPCData/067.EDT	3	480	It's gonna be nice to be able to sleep through a night.	이제 밤에 푹 잘 수 있겠군.	번역완료	
194	Data/NPCData/067.EDT	4	480	It was like God sent you. You can't believe how grateful I am.	마치 하느님이 자네들을 보내준 것 같았어. 내가 얼마나 고마운지 상상도 못 할 거야.	번역완료	
195	Data/NPCData/067.EDT	5	480	Freeing me was enough. You keep it.	날 풀어준 것만으로 충분해. 자네가 가져.	번역완료	
196	Data/NPCData/067.EDT	6	480	Promise me you'll see to it that Deidranna suffers.	데이드라나가 반드시 대가를 치르게 해주겠다고 약속해줘.	번역완료	
197	Data/NPCData/067.EDT	7	480	I told you everything. I swear!	난 다 말했어. 맹세해!	번역완료	
198	Data/NPCData/067.EDT	8	480	It's not that I don't want to. I'm just not much of a soldier.	하기 싫어서가 아니야. 난 그냥 군인 체질이 아니거든.	번역완료	
199	Data/NPCData/067.EDT	9	480	I can't deal with this. The pain's... painful.	이건 못 견디겠어. 아픈 게... 진짜 아프다고.	번역완료	
200	Data/NPCData/067.EDT	10	480	I need time alone.	혼자 있을 시간이 필요해.	번역완료	
201	Data/NPCData/067.EDT	11	480	I'd appreciate the money you still owe me. Until then, I haven't really got much to say to you.	아직 내게 갚아야 할 돈을 주면 좋겠어. 그전까지는 자네랑 별로 할 말이 없네.	번역완료	
202	Data/NPCData/067.EDT	12	480	Money's always good.	돈은 언제나 좋지.	번역완료	
203	Data/NPCData/067.EDT	13	480	Gettin' back at those responsible for putting me in Tixa? Sounds like a decent proposition to me. I'll try not to get in the way.	날 틱사에 처넣은 놈들에게 복수한다고? 제법 괜찮은 제안인데. 방해만 안 되게 해볼게.	번역완료	
204	Data/NPCData/067.EDT	14	480	This is kinda awkward, but do you think you could spare twenty bucks a day, just so I'm not moochin' off everybody? I'm a pretty damn good knife thrower. Used to even do it blindfolded just for kicks at parties.	좀 어색한 부탁인데, 다른 사람한테 빌붙지 않게 하루 20달러 정도 줄 수 있어? 나 칼 던지는 건 꽤 잘해. 예전엔 파티에서 장난 삼아 눈을 가리고도 던졌어.	번역완료	
205	Data/NPCData/067.EDT	15	480	All right! Now what can I do for ya?	좋아! 이제 내가 뭘 하면 돼?	번역완료	
206	Data/NPCData/067.EDT	16	480	You must be part of that group of mercenaries we've been hearing about. Ya guys are going save our country, I know it... You've already saved me.	자네들이 소문으로 듣던 그 용병들인가 보군. 자네들이 우리 나라를 구할 거야, 난 알아... 이미 날 구했잖아.	번역완료	
207	Data/NPCData/067.EDT	17	480	Gordon has lost his mind. They beat that poor guy to a pulp, then let him recover enough so they could beat him again. It's best to just leave him alone.	고든은 미쳐버렸어. 그 불쌍한 사람을 죽도록 두들겨 패고, 다시 팰 수 있을 만큼 회복시키고 또 팼지. 그냥 내버려두는 게 좋아.	번역완료	
208	Data/NPCData/067.EDT	18	480	I consider myself lucky. I only spent a couple of days in Tixa - which is nothing compared to Dynamo Duncan. He's an oldtimer. Don't know how he survived.	난 운이 좋은 편이야. 틱사에 며칠밖에 안 있었거든. 다이나모 덩컨에 비하면 아무것도 아니지. 완전 고참이야. 어떻게 살아남았는지 모르겠어.	번역완료	
209	Data/NPCData/067.EDT	19	480	You want to know why I'm in Tixa? Because of my parents. Turned me in for growing a couple of plants. They're rich, and they're friends with the Queen. Just like everyone else who lives in Balime.	내가 왜 틱사에 왔는지 궁금해? 부모 때문이야. 식물 몇 포기 키웠다고 날 신고했어. 돈도 많고 여왕과도 친하지. 발라임에 사는 다른 부자들처럼.	번역완료	
210	Data/NPCData/067.EDT	20	480	I hate them! All of them! Got their wealth from the suffering of others. I'd think nothing of killing 'em. That goes double for my old man and old lady.	난 그 인간들이 다 싫어! 전부! 남들 고통 덕분에 부자가 된 놈들이야. 죽이는 데 아무 거리낌도 없어. 우리 부모라면 더더욱 그렇고.	번역완료	
211	Data/NPCData/067.EDT	21	480	I heard some shooting. Is everything okay?	총소리가 들렸는데. 괜찮은 거야?	번역완료	
212	Data/NPCData/067.EDT	22	480	Let me know when everything's okay...	다 괜찮아지면 알려줘...	번역완료	
213	Data/NPCData/067.EDT	23	480	A lot of people are sure going to be surprised when they see me around again.	내가 다시 돌아다니는 걸 보면 놀랄 사람이 꽤 많겠군.	번역완료	
214	Data/NPCData/067.EDT	24	480	Jeez! Do you know how little twenty bucks gets ya? Ah, well... Have it your way.	이런! 하루 20달러로 뭘 할 수 있는지 알아? 아, 뭐... 자네 뜻대로 하지.	번역완료	
215	Data/NPCData/067.EDT	25	480	You ruthless son of a dog.	이 무자비한 개자식.	번역완료	
216	Data/NPCData/067.EDT	26	480	You get me to Estoni and I could probably make some arrangements to get some fuel. Don't know if it interests you, but it's a thought.	나를 에스토니까지 데려다주면 연료를 구할 방법을 좀 마련할 수 있을 거야. 자네에게 필요한지는 모르겠지만, 생각해볼 만하지.	번역완료	
217	Data/NPCData/067.EDT	27	480				
218	Data/NPCData/068.EDT	1	480	I am Igmus Palkov..	나는 이그무스 팔코프다.	번역완료	
219	Data/NPCData/068.EDT	2	480	Call me Iggy.	이기라고 불러라.	번역완료	
220	Data/NPCData/068.EDT	3	480	My nightmares confirm the things I have seen. Ah, I no can talk about it.	내가 본 것들이 악몽으로 다시 나온다. 아... 그 이야기는 못 한다.	번역완료	
221	Data/NPCData/068.EDT	4	480	I had always thought that I, Igmus Palkov, would become a great admiral in Mother Russia. I do not know what happened.	나 이그무스 팔코프는 언제나 어머니 러시아의 위대한 제독이 될 거라 생각했다. 어떻게 이렇게 됐는지 모르겠다.	번역완료	
222	Data/NPCData/068.EDT	5	480	No. Is of no importance to me.	아니다. 나한테 중요한 물건 아니다.	번역완료	
223	Data/NPCData/068.EDT	6	480	I see women here carry guns. Women should carry baby. Is pitiful what this war has done.	여기 여자들이 총 들고 다니는 것 본다. 여자는 아기 안아야 한다. 전쟁이 이렇게 만든 것 안타깝다.	번역완료	
224	Data/NPCData/068.EDT	7	480	Who do think you talk to? You must pay for this!	누구한테 말하는 줄 아나? 이건 대가 치러야 한다!	번역완료	
225	Data/NPCData/068.EDT	8	480	I am not sure.	확신 없다.	번역완료	
226	Data/NPCData/068.EDT	9	480	Need help... urgently.	도움 필요하다... 빨리.	번역완료	
227	Data/NPCData/068.EDT	10	480	It is not befitting a soldier to make idle conversation. So I go now.	군인이 쓸데없는 잡담하는 건 어울리지 않는다. 그래서 이제 간다.	번역완료	
228	Data/NPCData/068.EDT	11	480	You are kind.	너 친절하다.	번역완료	
229	Data/NPCData/068.EDT	12	480	Is now time for YOU to die!	이제 네가 죽을 시간이다!	번역완료	
230	Data/NPCData/068.EDT	13	480	I am mercenary, too. I take job with man named Mike. I did know nothing of this Queen Deidranna and her sick ways. I am not happy with job. I wish I was back in Mother Russia.	나도 용병이다. 마이크라는 남자 밑에서 일했다. 데이드라나 여왕과 그 미친 짓들 전혀 몰랐다. 이 일 마음에 안 든다. 어머니 러시아로 돌아가고 싶다.	번역완료	
